Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Lithuania,LTU,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,76055904711.5049,71739227870.5718,56488206535.3537,47321943000.7666,42700457422.381,44105336710.5299,46322486719.7829,50167544859.0311,53911517497.8266,53320106801.4166,55142918204.1329,58718454259.3192,62664239167.9003,69276505351.4273,73780889381.774,79485218054.5027,85363531320.3739,94820045109.9783,97284853773.8189,82849132871.4193,83203063566.4677,88464523610.4722,92341840166.4549,96078835348.0484,99703449106.5211,102527856964.785,105267319484.586,110122504212.5,115538736196.692,120942889074.245,120994669583.755,128714149784.377,131980303525.112,132432022680.397
Lithuania,LTU,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37,35.3,34.4,34.8,35.7,37.2,33.6,32.5,35.1,35.3,37.7,37.4,38.4,37.3,35.7,35.3,36,36.7,..,..
Lithuania,LTU,Total greenhouse gas emissions including LULUCF (Mt CO2e),EN.GHG.ALL.LU.MT.CE.AR5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.8773,11.725,13.1805,13.9733,15.3049,17.1547,17.8376,18.1123,18.1581,14.0972,12.1481,12.8498,13.7876,12.8588,13.8599,15.2823,15.4136,16.4121,16.2796,17.5137,17.0903,..,..,..
Luxembourg,LUX,Population growth (annual %),SP.POP.GROW,..,0.911525536470683,1.22493081884298,1.03901066517559,1.11990124963074,1.1376686982108,0.71987626682955,0.328903404633494,0.2549025372326,0.490087859971103,0.493889466721461,0.953656918277231,1.21304031189342,1.10466656648279,1.30405816817688,1.09244783943894,0.494942519180953,0.173662846984142,0.179439197124502,0.234251269062172,0.355980931791434,0.294773135465379,0.082107428492381,0.0265336520751997,0.1027856081308,0.193256818675591,0.44867099908019,0.648083393492208,0.725614578503426,0.972627746123582,1.25174570700817,1.33968316953886,1.32834757125223,1.34238702924688,1.36184013740089,1.40474246355929,1.36114394109864,1.25350248369427,1.24387080269218,1.35062128530242,1.34408299573143,1.19045634528707,1.04766081596443,1.21520087964639,1.42133256471314,1.53005466340868,1.59505191774492,1.54438684650549,1.78749663225793,1.85177523043645,1.8254058035237,2.22266050326725,2.40154189982875,2.31117625275217,2.35697870484045,2.35995118136865,2.15531198799205,2.43097641776115,1.92883751398765,1.9628449198635,1.66635867423273,1.51834936706612,2.01666790212729,2.02002574712319
Luxembourg,LUX,"Population, total",SP.POP.TOTL,313970,316845,320750,324100,327750,331500,333895,334995,335850,337500,339171,342421,346600,350450,355050,358950,360731,361358,362007,362856,364150,365225,365525,365622,365998,366706,368355,370750,373450,377100,381850,387000,392175,397475,402925,408625,414225,419450,424700,430475,436300,441525,446175,451630,458095,465158,472637,479993,488650,497783,506953,518347,530946,543360,556319,569604,582014,596336,607950,620001,630419,640064,653103,666430
Luxembourg,LUX,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,2.88784674125489,0.124677245991364,2.3699292327322,6.66457702591305,-1.85784159538042,0.380680193614808,-0.11234396235686,3.91864327411821,9.43521286005186,1.25859129482875,1.69279419921028,5.31293052763301,7.12275909732563,2.86230611404564,-7.58647710504614,2.02810174230585,1.39353555798134,3.88838821345148,2.10614612426438,0.482546852017762,-0.843672948147812,1.04830070761793,2.96175285896065,6.07784819460473,2.59324431773756,9.4915784898669,3.27946385574901,7.6791060421392,8.73531558732435,4.00981020850895,7.19840619374983,0.476077003942294,2.81122130846956,2.41662903682787,0.0172999218450087,0.0272513379933486,4.10664071125848,5.3558373863186,6.72396680342764,5.51040939515839,1.85457468137487,2.14960989891686,1.37989335885587,2.76088818070728,0.926765760747131,4.33910831451982,6.44203136625568,-2.06647390176839,-5.01426301262075,1.88354730979161,-1.17679786686928,-0.762183409548683,0.814652308537674,0.232564441498198,-0.115476305532894,2.73979180152419,-1.11611296239622,-0.714325922150593,0.915465845901139,-2.54734610654114,5.55350216888992,-0.643838258238688,-3.07357168889484
Luxembourg,LUX,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,80947.4920133506,86774.4212921248,87187.5343572006,89638.5689013794,91804.8005856472,91820.6827443984,91845.7051090009,95617.4782265495,100738.594873262,107512.22455078,113436.58827337,115540.354518903,118024.021416885,119652.627050271,122956.102288408,124095.617345166,129480.260595345,137821.419596007,134973.375929008,128205.455862915,130620.266277827,129083.12977057,128099.279570933,129142.843309177,129443.183641454,129293.707435221,132836.085831418,131353.485058714,130415.193065291,131609.09961567,128256.560340756,135379.291201024,134507.667530539,130373.477941928
Luxembourg,LUX,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30909799825.2979,33581701040.0523,34192771286.5352,35629090174.0758,36990449275.9719,37520226486.4298,38044787198.7759,40106751242.1262,42783681242.6744,46281324863.4969,49492383463.6712,51013955028.9587,52659367755.6787,54038715954.714,56325575677.8082,57724069173.0428,61197161927.002,66153316656.146,65954740147.71,63818496435.8092,66218335850.343,66909853067.1857,68013800091.0684,70171055340.4747,72011702480.2302,73646212929.9316,77312461659.0868,78330811865.9731,79285916624.0437,81597773370.8149,80855372513.4592,86651410643.292,87847361187.1977,86884796904.8389
Luxembourg,LUX,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.3,28.1,29.5,28.8,30.8,27.7,27.2,27.3,27,28.1,28.3,29,29.6,30.6,30,30.1,30.9,31,30.2,30.2,30.8,30.9,31.1,32.6,31.2,30.5,32.1,34.3,32,31.2,32.9,31.7,34.5,35.4,34.2,33.4,32.7,..,..
Luxembourg,LUX,Total greenhouse gas emissions including LULUCF (Mt CO2e),EN.GHG.ALL.LU.MT.CE.AR5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.1761,9.718,10.422,10.8651,12.2628,12.5306,12.4263,11.9287,11.7872,11.1952,12.1502,11.8187,11.4772,10.7784,10.3649,9.8813,9.5335,9.8177,10.2641,10.2873,8.4899,..,..,..
"Macao SAR, China",MAC,Population growth (annual %),SP.POP.GROW,..,0.004615766304582,2.55586587221762,2.40326058840166,21.4259113885264,16.3100843421728,-1.01746521213197,-0.962624345077011,-0.960737081290516,-1.02370355399617,0.815292929183084,-3.96092950673516,-0.954418860283084,-0.922421217021332,-0.931009103988052,-0.981731122426308,-1.0975205143768,-1.13116135146259,-0.236381328504968,1.19761910467158,1.87433095811686,2.12620250325307,3.94485026924426,5.59359464869396,4.90907219716118,2.39291829861401,2.16824542024803,3.58306698573209,2.93831847518061,2.83906137229477,2.98484396444169,4.86550957997506,5.3296121741518,3.47100680921818,3.2789822822991,3.10160080876396,1.40710715606357,0.528593253851375,1.19105743423909,1.20043809451493,0.74592420452155,0.763450787404228,1.03176428295007,1.17915198424063,2.47146053547528,4.05140517951681,5.22537622408586,4.31524098841543,3.73065116368133,-1.05978494919527,0.373134761285818,2.31926463992749,3.27546059752472,4.13923548132925,4.91199595786127,3.3531529872349,1.48219480492074,-0.630334933532746,1.60639880582531,1.96865626033754,1.9744268917359,-0.424008238139362,-0.764822083825685,0.221222713921319
"Macao SAR, China",MAC,"Population, total",SP.POP.TOTL,173315,173323,177810,182135,225655,265631,262942,260423,257933,255306,257396,247400,245050,242800,240550,238200,235600,232950,232400,235200,239650,244800,254650,269300,282850,289700,296050,306850,316000,325100,334950,351650,370900,384000,396800,409300,415100,417300,422300,427400,430600,433900,438400,443600,454700,473500,498900,520900,540700,535000,537000,549600,567900,591900,621700,642900,652500,648400,658900,672000,685400,682500,677300,678800
"Macao SAR, China",MAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.03648806933563,3.26442497184878,-1.64947697588366,4.40603391306837,10.2702078661857,4.69016760861216,2.08423292863418,4.80520751844044,-1.26394490529162,7.41871747950533,1.59834499631553,0.889807900965494,0.141161245521076,-1.8104230331631,-0.804879466140335,-5.70129562599372,-3.52312522595739,4.96038799193886,2.10628315488654,7.7922381638801,10.3322659821642,23.5389645830103,3.78453907398423,7.61775430645031,9.64147523426533,-0.39447337094785,2.35299788916453,24.6568017982383,18.8285340496749,5.72200803419156,6.26213232948183,-6.7435846249772,-24.1024682443386,-2.14039203512726,10.554795757393,4.70972662669182,-4.46289997663381,-55.2289114279301,24.0609037124274,-18.9921335824679,74.6745294521873
"Macao SAR, China",MAC,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,55243.3259217146,54545.0807182134,58591.6261556658,59528.1224805848,60057.8084177135,60142.5867681086,59053.7515245186,58578.4400045122,55238.7099667596,53292.5810414273,55936.0998320005,57114.2724802625,61564.752617492,67925.7866091927,83914.8134618617,87090.6023661868,93724.9504784505,102761.418367158,102356.051936091,104764.487677579,130596.05975918,155185.383338471,164065.103440989,174339.077324965,162582.374111152,123396.00902012,120754.850671388,133500.278526898,139787.776691387,133549.18803809,59791.4252638135,74177.7825248277,60089.8389791999,104961.643485494
"Macao SAR, China",MAC,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18503752017.4783,19180777634.5598,21731634141.1365,22858799032.5446,23830938380.1487,24616360764.1868,24513212257.8277,24444783013.883,23327307218.9626,22777249137.106,24086084587.6594,24781882829.1859,26989987547.5085,30131878939.8379,38156065681.1085,41237400220.3895,46759377793.699,53528422827.4525,55343917281.8444,56049000907.505,70130084090.6796,85289886682.8236,93172572244.1378,103191299868.647,101077461984.903,79331294199.0349,78792540063.0807,86561580596.8406,92106166061.9549,89745054361.5966,40981042875.8178,50626336573.1949,40698847940.6121,71247963597.9536
"Macao SAR, China",MAC,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Macao SAR, China",MAC,Total greenhouse gas emissions including LULUCF (Mt CO2e),EN.GHG.ALL.LU.MT.CE.AR5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Madagascar,MDG,Population growth (annual %),SP.POP.GROW,..,2.60952453699851,2.5963453104807,2.58572787249008,2.58482241841227,2.59834049822697,2.631506090784,2.67888445416775,2.73274719565462,2.78682858615491,2.84720912564965,2.90792035794676,2.94830332937606,2.97533945351529,2.99632343183637,3.01169153845529,3.02253189871481,3.0301463232697,3.03799169451615,3.04107829302885,3.02611971566068,2.98603927830803,2.95891102935467,2.94209346824794,2.91853655072819,2.90370917254756,2.86949318800199,2.85028376047796,2.87457496042423,2.90849409349712,2.95165872036178,2.98892403647048,3.00913797217694,3.0502535632257,3.10719838973684,3.16254820979997,3.2173927391356,3.25505471239561,3.27159813295267,3.24667519014568,3.17297260783499,3.0798984770565,2.9899935045994,2.93067077025108,2.91610861061954,2.92926937068758,2.93769107946479,2.93494950819065,2.93532927308935,2.93604117284744,2.90919662127516,2.83965714379658,2.76626312576328,2.71964840033078,2.68077948175383,2.63948434650119,2.61335935661539,2.60345495087599,2.60334538024635,2.60136633480103,2.56778870397591,2.51537360931706,2.48207836172625,2.46201530433165
Madagascar,MDG,"Population, total",SP.POP.TOTL,5111029,5246158,5384150,5525185,5669863,5819116,5974279,6136486,6306493,6484716,6672003,6868868,7074398,7288048,7509726,7739336,7976831,8222240,8475864,8737581,9006032,9279011,9557671,9843044,10134550,10433142,10736857,11047291,11369462,11704998,12055639,12421412,12800870,13197345,13613850,14051275,14510711,14990814,15489364,16000506,16516338,17032939,17549913,18071854,18606608,19159707,19730909,20318583,20923840,21547280,22183340,22822300,23462438,24109290,24764348,25426702,26099952,26788375,27494926,28219554,28953556,29691083,30437261,31195932
Madagascar,MDG,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,-0.579906019084788,-0.350066309250664,-3.45826207581229,1.30970531262919,-3.00552823602152,-0.586251504216776,2.73910727116724,3.94895392566283,0.870595035237855,2.32128431196526,0.950700358994155,-4.14091337668356,-5.47322930068657,-1.00423993514346,-1.74544311116303,-5.95479912094,-0.691255504288236,-5.57446503036428,6.56417098315396,-2.05648173389217,-12.4535916174408,-4.76016813093069,-2.02532835429476,-1.16680579675797,-1.7387065668684,-0.923938491308903,-1.66814871886039,0.476736577625942,1.09146543915431,0.129377410638895,-9.06534604960984,-1.81843433556932,-0.967365507883727,-3.10023435072759,-1.48672600372494,-1.08018694336826,0.372555082381069,0.572337045613963,1.35457204239148,1.19450196549229,2.76590524360817,-14.9882005086862,6.61414736438235,2.23191685103676,1.7317720668288,2.34726337803239,2.65309950729227,3.62579150838536,-6.7569485520622,-2.26580252727942,-1.26548226968092,0.20064094160324,-0.444341802421619,0.605710119846222,0.445748708056158,1.31063593376801,1.26236994297058,0.542519018708518,1.73013722889858,-9.49182579621846,3.11304190906058,1.45041079620489,1.27563080349347
Madagascar,MDG,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1975.1465684083,1796.09269699509,1763.43193069428,1746.37309844173,1692.23143975198,1667.07259489398,1649.06509438746,1655.20877020837,1664.68214318253,1687.23146208876,1707.38547506582,1754.61013944927,1491.62565360287,1590.2839724571,1625.7777884177,1653.93255402623,1692.75470716424,1737.66517395968,1800.66929028128,1678.99899274419,1640.9561911336,1620.19018148157,1623.44094631746,1616.22731955534,1626.01697198961,1633.26492163503,1654.6710785916,1675.55914894277,1684.6493759955,1713.796122026,1551.12557962095,1599.4127689767,1622.61082445382,1643.30934795137
Madagascar,MDG,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23811654000.8192,22310007379.5672,22573462898.6665,23047488278.8545,23037784986.0675,23424495475.8189,23929107004.8442,24812926805.3625,25784867660.0543,26996557132.54,28199755602.4776,29886167474.0208,26177900449.2985,28739379768.7847,30250210004.1952,31688863132.9042,33399589086.3793,35306894063.3093,37676916122.7591,36177861416.3771,36401889113.0216,36976466378.8269,38089882549.6347,38966093153.0824,40267250148.2569,41528540449.4672,43186835727.0291,44885506816.5598,46319309928.9423,48362562210.5033,44910601332.5875,47488297274.9472,49387829165.3262,51264566673.6554
Madagascar,MDG,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,46.8,..,..,..,..,..,..,..,..,..,..,..,..,45.2,..,..,..,39.4,..,38.6,..,47.4,..,..,..,39.9,..,..,..,..,42.4,..,42.6,..,..,..,..,..,..,..,..,..,..,..
Madagascar,MDG,Total greenhouse gas emissions including LULUCF (Mt CO2e),EN.GHG.ALL.LU.MT.CE.AR5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,60.1912,58.2286,56.4485,57.4549,58.0124,60.4317,60.7074,61.2772,61.7591,62.0678,62.6423,62.7784,64.0475,63.4661,64.9979,65.3663,65.4289,65.9391,64.6589,66.6148,66.0711,..,..,..
Malawi,MWI,Population growth (annual %),SP.POP.GROW,..,2.38039429068488,2.41370183053521,2.44468605759743,2.4514095738988,2.44288330323923,2.45413767206842,2.47246488031704,2.47984205652288,2.46602432748585,2.46344349003254,2.50381258773252,2.55659391205399,2.6212796097092,2.70879599341223,2.80072280176353,2.9080535901255,3.10376342882029,3.41647294737698,3.69362364742043,3.85234956045916,3.92673408258975,3.94813860895721,3.94582497455838,3.90887997125253,3.84842356357611,3.68396422706543,4.77500903859102,5.39936640972062,4.71889242312826,3.94913594593981,3.07784774072047,2.91173826494271,1.45890484790257,-1.16516040362747,-0.145478657197626,1.97165297305688,2.00642058000582,2.16203188036192,2.33453883328598,2.39808527580859,2.41939427546647,2.44868795908692,2.50311318898405,2.58631203946607,2.67801100189358,2.75507030698051,2.82103771276785,2.90426164632368,2.95642545456471,2.94779608735928,2.91504427220952,2.87064589887138,2.83808966369485,2.80479012384928,2.75359183453625,2.72595787740448,2.70808949087835,2.67117568591664,2.65059567621331,2.63573735113183,2.59415828794597,2.567947782963,2.57135708610945
Malawi,MWI,"Population, total",SP.POP.TOTL,3628134,3715534,3806307,3900506,3997305,4096157,4197926,4303012,4411054,4521184,4633944,4751434,4874475,5003938,5141337,5287367,5443384,5614983,5810132,6028749,6265529,6516454,6778879,7051709,7332810,7620508,7906480,8293174,8753262,9176220,9545852,9844227,10135079,10284024,10164894,10150117,10352228,10562035,10792876,11047804,11315942,11593058,11880440,12181574,12500737,12840031,13198701,13576343,13976417,14395788,14826463,15265022,15709577,16161816,16621538,17085587,17557739,18039715,18528081,19025752,19533888,20047258,20568728,21104482
Malawi,MWI,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,5.10760626252649,-1.73237946148038,-3.772528974533,0.175055259341718,10.8746020310029,10.5035755453623,4.66157375997587,-4.32532286744876,3.30320710985166,-1.96571336486629,13.344795622212,3.54986815088063,-0.346083962337104,4.31175335044971,3.15684771791764,1.98831080918549,1.71164066974259,6.05898305334371,0.610497052995811,-3.38771522277639,-8.93705314915371,-1.46467561939698,-0.294158569249731,1.32134940671426,0.62310053551127,-3.82396507891448,-3.11334092762722,-2.24590210716451,-3.32657460446772,1.5997050726011,5.43465731852855,-9.99229540418504,8.10315787520001,-9.1882192268626,16.8987564012114,5.22149204315943,1.73065958589471,1.67311325179304,0.66457828934648,-0.830828164408686,-7.24640554219584,-0.760072948318978,3.09254835475909,2.72895046175479,0.539880652869314,1.85481455229579,6.55134655679264,4.5585561583467,5.17234875335473,3.76961752323876,1.91798932378617,-0.983601161825547,2.46076368609008,2.70386402792329,0.00792518400815823,-0.256367435279287,1.22138049335645,1.60299745635619,2.9515101541935,-1.82835240679078,1.88076432929152,-1.63749399398691,-0.694162804013459
Malawi,MWI,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1047.46436351132,1104.39046220186,994.036504803008,1074.58485212432,975.849640132476,1140.75609366056,1200.3205823229,1221.09404554234,1241.52433183517,1249.7752330015,1239.39174837392,1149.58039603023,1140.84274642083,1176.12386000565,1208.21969751409,1214.74264190512,1237.27386520012,1318.331963966,1378.42886689683,1449.72601520965,1504.37514111794,1533.22889571428,1518.14803848259,1555.50607411465,1597.5648433048,1597.69145325828,1593.59549265589,1613.0593571462,1638.91665761076,1687.28944917892,1656.43985192533,1687.59358179651,1659.95933825168,1648.43651796379
Malawi,MWI,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9998939789.35323,10871870406.5501,10074638505.0624,11051056409.2829,9919408151.88477,11578807819.1177,12425992341.2995,12897238047.3098,13399618164.4798,13807271818.2549,14024885139.8778,13327152206.8414,13553713798.2879,14327039833.8245,15103636676.8431,15597333179.0836,16330407801.8907,17898126930.6661,19265496648.5876,20869948373.0429,22304562367.9049,23404772824.1141,23849463507.9411,25139802956.7234,26553984750.4548,27297496323.8008,27979933731.6285,29099131081.0006,30365980584.4615,32101950612.2946,32356710546.2459,33831623933.4187,34143252119.5588,34789398821.5095
Malawi,MWI,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,65.8,..,..,..,..,..,..,39.9,..,..,..,..,..,45.5,..,..,..,..,..,44.7,..,..,38.5,..,..,..,..
Malawi,MWI,Total greenhouse gas emissions including LULUCF (Mt CO2e),EN.GHG.ALL.LU.MT.CE.AR5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.5744,7.5271,7.5636,7.7521,7.7993,8.3816,8.8361,9.4491,10.0032,10.1763,10.8778,12.4768,12.7575,12.4248,12.6951,12.9714,13.3241,14.1907,15.3822,16.7964,16.736,..,..,..
Malaysia,MYS,Population growth (annual %),SP.POP.GROW,..,2.58373842201017,2.6079933251221,2.61448951710449,2.59611428546317,2.54980960808065,2.48940182057707,2.36721910470141,2.26900009863219,2.26022307765599,2.29763080032873,2.3751040919662,2.40180779094825,2.39490013420869,2.3969225246851,2.39071194293749,2.3959708559326,2.40168174769843,2.4007519821355,2.40198093661577,2.77631260870424,3.15264589492806,3.18472114484825,3.22310878172444,3.25801491550759,3.28738816697012,3.27741127041741,3.22352401394525,3.14398721440995,3.03962219398994,2.94872577944909,2.8158546560368,2.64753082839941,2.55845902443816,2.54353236939425,2.54130598813685,2.52310298452386,2.48740927032502,2.45609059309708,2.38527879909653,2.34480241175698,2.40351289519482,2.41855547054066,2.36624571909165,2.31172452935085,2.26772984873607,2.22705351047756,2.17350461828888,2.09531674831339,1.99206021194285,1.87040612656176,1.75128008243176,1.70269513202166,1.70946282045073,1.7147407282165,1.73319445645586,1.76731054757933,1.76466064017847,1.70174731907235,1.59646653343981,1.33363323143911,1.15251304394292,1.1977720012836,1.23402869169549
Malaysia,MYS,"Population, total",SP.POP.TOTL,7956197,8164443,8380172,8602160,8828406,9056408,9284688,9507099,9725281,9947597,10178802,10423453,10676835,10935621,11200906,11471914,11750097,12035713,12328157,12627862,12983363,13399203,13832798,14285907,14759009,15252258,15760419,16276737,16796605,17314997,17833171,18342464,18834572,19322664,19820446,20330599,20850087,21375218,21906713,22435531,22967816,23526538,24102477,24679602,25256772,25836071,26417909,26998389,27570059,28124778,28655776,29162039,29662831,30174265,30696137,31232798,31789685,32355644,32910967,33440596,33889558,34282399,34695493,35126298
Malaysia,MYS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,4.8535505815973,3.6814554933174,4.56881013942851,2.6589235229322,4.97381465245223,5.16585202122666,1.42749136671287,5.55556028489821,2.54440981566847,3.57912195554584,7.45201452767374,6.79244505573662,9.0577313984089,5.75321626398954,-1.580216832148,8.922229345387,5.19600193321806,4.12388786358984,6.7538488902626,4.49993284463055,3.6231900380767,2.62231879948132,2.88220732900794,4.30747158153424,-4.22603510362129,-2.02369150795889,1.85511540280665,6.5350616719533,5.79447615337909,5.84109356459912,6.50385099169159,6.0401774276111,7.11898849226085,6.46922820641041,7.07315866013809,7.2619407567863,4.68611382857154,-9.60703707579333,3.63588919830164,6.33603610574379,-1.86947729075297,2.87262555049826,3.31466734765901,4.34321310786574,2.97037127170485,3.25940653936949,4.01330440274728,2.65806478779189,-3.45602642616269,5.43424070379723,3.46597439015295,3.69276569143121,2.91923259894287,4.20447757863825,3.28578556272301,2.62004557566016,3.96186564548185,3.07401779071937,2.75950122381441,-6.7093351308522,2.13146199778431,7.56568334141943,2.28543525044522
Malaysia,MYS,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12013.6969483112,12795.0498964228,13567.8936121181,14533.790397007,15474.0144648307,16568.5160590209,17771.7118795056,18604.514527465,16817.1719190401,17428.6256563043,18532.9096706227,18186.4411330146,18708.8694877279,19329.0062757538,20168.5062099425,20767.5857243346,21444.4857715028,22305.118263117,22898.0027575442,22106.6417311801,23307.9698543785,24115.8181203958,25006.3587781537,25736.3525554142,26818.4317281659,27699.6278860387,28425.3707609412,29551.5457597197,30459.9655338061,31300.5086554849,29200.452632127,29822.8491831618,32079.1515157489,32812.2997525336
Malaysia,MYS,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,214242312021.412,234692742103.338,255545469125.778,280831548487.792,306701868103.396,336847856021.014,370541738826.626,397675553808.732,368408958702.071,391020471199.41,425660459259.482,427863998400.631,450930096523.964,477032181941.105,509391362925.102,536552819272.496,566518473663.355,602202259558.637,631299287007.657,621744391014.975,667907963161.822,703266428543.889,741759394361.74,776575522140.495,823222254452.927,865136882439.813,903633582498.53,956159294251.201,1002466920504.23,1046707664542.57,989590433102.722,1022398815013.98,1113001976860.61,1152574619172.82
Malaysia,MYS,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,48.5,..,..,47,..,46.2,..,..,47.7,..,..,48.5,..,49.1,..,..,..,..,..,46.4,..,..,44.8,..,45.5,..,..,43.9,..,41.3,..,41.1,..,..,41.2,..,..,40.7,..,..
Malaysia,MYS,Total greenhouse gas emissions including LULUCF (Mt CO2e),EN.GHG.ALL.LU.MT.CE.AR5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-18.5158,-13.8924,-8.07169999999999,1.72279999999998,13.2088,21.8409,22.7141,33.4247,38.6768,14.7088,22.8492,18.1756,11.6348,21.5041,27.6429,46.3572,50.7597,38.8958,55.3522,56.2022,52.9828,..,..,..
